SETTLEMENT DATE,CUSIP,SYMBOL,QUANTITY (FAILS),DESCRIPTION,PRICE
20210601,25460G781,NUGT,1338.0,DIREXION SHS ETF TR DAILY GOLD,78.77
20210601,25460G815,RETL,40.0,DIREXION DAILY RETAIL BULL 3X ,217.07
20210601,25460G831,JNUG,4100.0,DIREXION SHS ETF TR DAILY JR G,113.10
20210601,25460G856,HIBL,766.0,DIREXION SHS ETF TR DAILY S&P ,73.91
20210601,25461D100,DSCSY,455.0,DISCO CORP ADR UNSPONSORED (JP,61.80
20210601,254677107,DSVSF,42187.0,DISCOVERY SILVER CORP COM (CAN,2.05
20210601,254687106,DIS,108518.0,WALT DISNEY CO-DISNEY COMMON,178.65
20210601,25470F104,DISCA,19861.0,DISCOVERY INC SER A COM STK (D,32.11
20210601,25470F302,DISCK,205.0,DISCOVERY INC SER C COM STK (D,30.05
20210601,254709108,DFS,3602.0,DISCOVER FINANCIAL SERVICES,117.26
20210601,25490H106,DRTT,4798.0,DIRTT ENVIRONMENTAL SOLUTIONS ,3.42
20210601,25490K273,RUSL,406.0,DIREXION SHS ETF TR DAILY RUSS,28.00
20210601,25490K281,EDC,68.0,DIREXION DAILY EMERGING MARKET,105.57
20210601,25490K596,NAIL,10297.0,DIREXION SHS ETF TR DAILY HOME,87.80
20210601,25525P107,DHC,126.0,DIVERSIFIED HEALTHCARE TRUST C,3.63
20210601,256135203,RDY,5.0,DR. REDDY'S LABORATORIES ADS,71.37
20210601,256163106,DOCU,42416.0,"DOCUSIGN INC,",201.62
20210601,256746108,DLTR,1605.0,DOLLAR TREE INC COM STK HOLDIN,97.50
20210601,25686H209,DLPN,6002.0,DOLPHIN ENTMT INC COM NEW (FL),8.56
20210601,25746U109,D,13496.0,DOMINION ENERGY INC COM (VA),76.14
20210601,25754A201,DPZ,1206.0,DOMINO'S PIZZA INC COM STK,426.87
20210601,25754L108,DMZPY,24.0,DOMINOS PIZZA ENTERPRISES LTD ,41.78
20210601,25754W104,DPUKY,1930.0,DOMINOS PIZZA UK & IRL PLC UNS,10.47
20210601,257554105,DOMO,100.0,DOMO INC CLASS B,66.50
20210601,257651109,DCI,15.0,DONALDSON CO INC,61.59
20210601,25809K105,DASH,50782.0,DOORDASH INC CL A (DE),150.28
20210601,25820R105,DMLP,2165.0,DORCHESTER MINERALS LP COM UTS,15.20
20210601,25821T100,DRCMF,340.0,DORE COPPER MNG CORP (CANADA) ,0.85
20210601,25822C205,DIIBF,1000.0,DOREL INDS INC SUBORD VTG CL-B,10.03
20210601,258278100,DORM,92.0,DORMAN PRODUCTS INC COM STK,102.38
20210601,25862V105,DV,5957.0,DOUBLEVERIFY HLDGS INC COM,36.89
20210601,258622109,DSL,3281.0,DOUBLELINE INCOME SOLUTIONS FU,18.30
20210601,25985W105,DOYU,2675.0,DOUYU INTL HLDGS LTD SPONSORED,7.90
20210601,260174107,DVD,378.0,"DOVER MOTORSPORTS, INC.",2.25
20210601,260557103,DOW,187.0,DOW INC COM,68.42
20210601,26142Q106,DFLYF,13060.0,DRAGANFLY INC (CANADA),1.70
20210601,26142R104,DKNG,748199.0,DRAFTKINGS INC,49.95
20210601,26154D100,DFH,3550.0,DREAM FINDERS HOMES INC COM CL,31.77
20210601,262077100,DS,4783.0,DRIVE SHACK INC COM STK (MD),3.01
20210601,262077308,DSPRC,177.0,DRIVE SHACK INC,25.47
20210601,262077407,DSPRD,1112.0,DRIVE SHACK INC PFD SER D 8.37,24.73
20210601,26211L103,DRNG,9000.0,DRONE GUARDER INC,.
20210601,26251A108,DSDVY,578.0,DSV PANALPINA A/S AMERICAN DEP,122.17
20210601,263534307,CTAPRB,111.0,DU PONT DE NEMOURS $4.50PFD,108.50
20210601,26433C105,DPG,1009.0,DUFF & PHELPS UTILITY AND INFR,14.88
20210601,26441C501,DUKPRA,945.0,DUKE ENERGY CORP NEW DEP SHS E,27.97
20210601,26484T106,DNB,24978.0,"DUN & BRADSTREET HOLDINGS, INC",21.47
20210601,266042407,DUOT,21460.0,DUOS TECHNOLOGIES GROUP INC,9.75
20210601,26605Q106,DXF,23629.0,DUNXIN FINL HLDGS LTD SPONSORE,1.64
20210601,26614N102,DD,32974.0,DUPONT DE NEMOURS INC COM,84.59
20210601,26745T101,DYAI,26773.0,"DYADIC INTERNATIONAL, INC.",3.77
20210601,268010105,DYNS,1870.0,DYNAMIC SPL PURP CORP CL A (DE,10.00
20210601,268150109,DT,119.0,DYNATRACE INC COM STK (DE),51.74
20210601,268157401,DYNT,353.0,DYNATRONICS CORP,1.12
20210601,268158201,DVAX,49695.0,DYNAVAX TECHNOLOGIES CORP COM ,8.20
20210601,26817Q886,DX,65.0,DYNEX CAPITAL INC COM PAR $,19.55
20210601,26829T100,ENNV,48.0,ECP ENVIRONMENTAL GROWTH OPPOR,9.74
20210601,268353109,EDPFY,323.0,EDP-ELECT DE PORTUGAL S A (REP,58.58
20210601,26853E102,EH,38686.0,EHANG HLDGS LTD ADS REPSTG CL ,27.01
20210601,26856L103,ELF,1344.0,E L F BEAUTY INC COM (DE),28.00
20210601,26873J107,EMX,3327.0,EMX RTY CORP COM (CAN),3.50
20210601,26874R108,E,165.0,ENI SPA ADS (EC REPTG 2 ORD SH,24.56
20210601,268780103,EONGY,5069.0,E.ON SE SPONSORED ADR (GERMANY,12.19
20210601,26884U109,EPR,25888.0,EPR PPTYS COM SH BEN INT (MD) ,49.15
20210601,26884U208,EPRPRC,23.0,EPR PPTYS 5.75 SER C CUM CONV ,26.33
20210601,26884U505,EPRPRG,547.0,EPR PPTYS PFD SER G,25.77
20210601,26886A101,EQHA,457.0,EQ HEALTH ACQUISITION CORP CL ,9.72
20210601,268948106,EGBN,84.0,EAGLE BANCORP INC (MD),57.14
20210601,26906P104,ENTEF,6419.0,ESE ENTMT INC (CANADA),1.13
20210601,26917E106,ESVNF,8197.0,E79 RES CORP (CANADA),0.26
20210601,26922A198,PFLD,10277.0,ETF SER SOLUTIONS AAM LOW DURA,25.18
20210601,26922A222,ACIO,72.0,ETF SER SOLUTIONS APTUS COLLAR,29.80
20210601,26922A230,HOMZ,1721.0,ETF SER SOLUTIONS HOYA CAP HSG,40.60
20210601,26922A263,ZIG,208.0,ETF SER SOLUTIONS ACQUIRERS FD,26.64
20210601,26922A289,FIVG,977.0,ETF SER SOLUTIONS DEFIANCE NEX,36.85
20210601,26922A321,DSTL,21678.0,ETF SER SOLUTION DISTILLATE US,41.55
20210601,26922A370,CHNA,98.0,ETF SER SOLUTIONS LONCAR CHINA,45.07
20210601,26922A388,DRSK,5004.0,ETF SER SOLUTIONS APTUS DEFINE,29.55
20210601,26922A404,VIDI,588.0,VIDENT INTL EQUITY FD,28.93
20210601,26922A420,QTUM,616.0,ETF SER SOLUTIONS DEFIANCE QUA,48.05
20210601,26922A446,OSCV,16294.0,OPUS SMALL CAP VALUE ETF,33.16
20210601,26922A495,VSL,192.0,ETF SER SOLUTIONS,43.54
20210601,26922A511,PPTY,5766.0,ETF SER SOLUTIONS,34.04
20210601,26922A560,CHGX,2313.0,CHANGE FINANCE U.S. LARGE CAP ,31.85
20210601,26922A594,SPDV,323.0,ETF SER SOLUTIONS AAM S&P 500 ,31.09
20210601,26922A602,VBND,612.0,ETF SER SOLUTIONS VIDENT CORE ,51.05
20210601,26922A628,MAGA,7988.0,ETF SER SOLUTIONS POINT BRIDGE,36.90
20210601,26922A701,DEEP,151.0,ETF SER SOLUTIONS ROUNDHILL AC,36.29
20210601,26922A834,SMCP,1206.0,ETF SER SOLUTIONS ALPHAMARK AC,33.39
20210601,26922A842,JETS,81906.0,ETF SER SOLUTIONS U S GLOBAL J,26.85
20210601,26922B105,MSTB,1950.0,ETF SER SOLUTIONS LHA MKT ST T,30.06
20210601,26922B204,SPAK,1799.0,ETF SER SOLUTIONS DEFIANCE NEX,24.95
20210601,26922B303,BNE,26037.0,ETF SER SOLUTIONS,27.77
20210601,26922B501,DSTX,628.0,ETF SER SOL DISTILLATE INTL FU,27.59
20210601,26922B600,HDRO,20328.0,ETF SER SOLUTIONS DEFIANCE NEX,24.10
20210601,26923G301,BBC,103.0,BIOSHARES BIOTECHNOLOGY,48.02
20210601,26923G798,VPC,209275.0,ETFIS SER TR I VIRTUS PRIVATE ,24.87
20210601,26923G806,UTES,10051.0,VIRTUS REAVES UTILITIES ETF,41.91
20210601,26923G822,PFFA,2983.0,ETFIS SER TR I,24.46
20210601,26923G848,VWID,882.0,ETFIS SER TR I VIRTUS WMC INTE,30.50
20210601,26923N108,ACVF,12080.0,ETF OPPORTUNITIES TR AMERICAN ,31.36
20210601,26923N306,FORH,33869.0,ETF OPPORTUNITIES TR FORMIDABL,25.33
20210601,26923N405,VSLU,850.0,ETF OPPORTUNITIES TR APPLIED F,24.98
20210601,26924G102,SILJ,593632.0,ETF MANAGERS TR ETFMG PRIME JR,17.65
20210601,26924G201,HACK,3303.0,ETGMG PRIME CYBER SECURITY ETF,58.55
20210601,26924G409,IPAY,952.0,ETFMG PRIME MOBILE PAYMENTS ET,69.36
20210601,26924G706,GAMR,563.0,ETF MANAGERS TR WEDBUSH ETFMG ,97.53
20210601,26924G755,MJUS,24181.0,ETF MANAGERS TR ETFMG U S ALTE,10.35
20210601,26924G763,GERM,496.0,ETF MANAGERS TR ETFMG TREATMEN,37.71
20210601,26924G771,AWAY,79371.0,ETF MANAGERS TR ETFMG TRAVEL T,31.17
20210601,26924G813,AIEQ,550.0,ETF MANAGERS TR AI POWERED EQU,38.06
20210601,26927E104,EVOP,3049.0,EVO PMTS INC,28.64
20210601,26929N102,EVI,290.0,EVI INDS INC COM (DE),30.07
20210601,26943B209,FCRW,401.0,FIRST EAGLE ALTERNATIVE CAP BD,25.51
20210601,26943B407,FCRX,11500.0,FIRST EAGLE ALTERNAT CAP BDC I,25.48
20210601,269808101,ECC,4444.0,EAGLE PT CR CO LLC COM STK (DE,13.28
20210601,269809307,ECCB,359.0,EAGLE PT CR CO INC TERM PFD ST,25.68
20210601,269809604,ECCW,5159.0,EAGLE PT CR CO INC NT 03/25/21,25.66
20210601,270087109,EAR,65686.0,EARGO INC COM (DE),34.02
20210601,27032D304,ESTE,925.0,"EARTHSTONE ENERGY, INC. CL A",9.61
20210601,27034F208,VVIVF,5000.0,EARTHRENEW INC COM NEW (CANADA,0.26
20210601,273202101,EJPRY,336.0,East Japan Railway Co Unsponso,11.81
20210601,27627N105,EBC,181147.0,EASTERN BANKSHARES INC COM (MA,22.40
20210601,276317104,EML,89.0,EASTERN CO,31.88
20210601,27724D109,ETFLF,1303.0,EASTFIELD RES LTD,0.06
20210601,277276101,EGP,11059.0,EASTGROUP PROPERTIES INC,158.08
20210601,277461406,KODK,5038.0,EASTMAN KODAK COMPANY COMMON N,7.12
20210601,277802302,EAST,28141.0,EASTSIDE DISTILLING INC COM PA,2.59
20210601,27786R103,EATBF,17706.0,EAT BEYOND GLOBAL HLDGS INC,0.81
20210601,27826F101,CEV,68.0,EATON VANCE CALIF MUNI INC TST,13.63
20210601,27826U108,EVN,7468.0,EATON VANCE MUNI INC TRUST SBI,14.03
20210601,27827Y109,ENX,986.0,EATON VANCE NY MUNI BOND,12.67
20210601,278274105,EOI,34.0,EATON VANCE ENHANCED EQUITY IN,18.10
20210601,278279104,EFT,1301.0,EATON VANCE FLOATING RATE INCO,14.28
20210601,27828A100,EVM,789.0,EATON VANCE CALIF MUNI BOND,11.90
20210601,27828Q105,EFR,4308.0,EATON VANCE SR FLTG RATE FUND ,14.19
20210601,27828S101,ETG,479.0,EATON VANCE TAX ADV GLB DVD IN,20.71
20210601,27828Y108,ETV,1.0,EATON VANCE TAX-MANAGED BUY-WR,16.09
20210601,27829L105,EOT,2278.0,EATON VANCE NATL MUN OPPORTUNI,23.45
20210601,27829M103,EXD,349.0,EATON VANCE TAX-MANGD BUY-WRIT,11.18
20210601,27831H100,EFL,4341.0,EATON VANCE FLOATING RATE 2022,9.41
20210601,278614201,EBCOY,691.0,EBARA CORP ADR,24.06
20210601,278642103,EBAY,976.0,EBAY INC,60.88
20210601,278715206,EBIX,4662.0,EBIX INC,27.40
20210601,278744107,ECSL,18058.0,ECARE SOLUTIONS INC,0.73
20210601,27875T101,ECHO,418.0,ECHO GLOBAL LOGISTICS INC COM ,34.16
20210601,27888P104,MOHO,265.0,ECMOHO LTD ADS (CYM),1.77
20210601,279158109,EC,6526.0,ECOPETROL S A SPONSORED ADS (C,11.94
20210601,28035Q102,EPC,1450.0,EDGEWELL PERS CAR COMPANY COM ,45.38
20210601,28036F105,EWTX,4598.0,EDGEWISE THERAPEUTICS INC COM ,28.87
20210601,28106W103,EDIT,7874.0,EDITAS MEDICINE INC COM STK (D,33.95
20210601,28139A102,EDTX,495.0,EDTECHX HLDGS ACQUISITION CORP,9.90
20210601,28238M205,EHVVF,13906.0,EHAVE INC COM NEW (CANADA),0.07
20210601,28238P109,EHTH,718.0,"EHEALTH, INC. COM STK",65.25
20210601,28250A113,ENFAW,1168.0,890 5TH AVE PARTNERS INC RED W,0.82
20210601,28252C109,GOED,2669699.0,1847 GOEDEKER INC COM,1.82
20210601,282579309,ESALY,3778.0,EISAI CO LTD SPONS ADR (NEW),67.50
20210601,28414H103,ELAN,155.0,ELANCO ANIMAL HEALTH INC COM (,35.98
20210601,28414H202,ELAT,154.0,ELANCO ANIMAL HEALTH INC,54.15
20210601,284849205,SOLO,127142.0,ELECTRAMECCANICA VES (CANADA) ,3.75
20210601,28531P103,ECOR,8207.0,ELECTROCORE INC COM (DE),1.68
20210601,285409108,ELMD,1396.0,ELECTROMED INC COM,9.86
20210601,285512109,EA,418.0,ELECTRONIC ARTS INC,142.93
20210601,28618M106,ESI,8120.0,ELEMENT SOLUTIONS INC COM,23.39
20210601,28619L107,ELEMF,44821.0,ELEMENTAL ROYALTIES CORP,1.18
20210601,28661D102,ELIO,719.0,ELIO MTRS INC COM (AZ),0.89
20210601,28852N109,EFC,200.0,ELLINGTON FINL INC COM,18.88
20210601,28852N208,EFCPRA,275.0,ELLINGTON FINL INC CUM PFD SER,25.32
20210601,288578107,EARN,5873.0,ELLINGTON RESIDENTIAL MORTGAGE,12.27
20210601,289660102,ESBK,1.0,ELMIRA SVGS BK ELMIRA N Y,13.80
20210601,289900300,ELRRF,458.0,ELORO RESOURCES LTD ORDINARY S,3.96
20210601,29014R103,ELOX,25303.0,ELOXX PHARMACEUTICALS INC,1.56
20210601,29015T702,ELRA,19148.0,ELRAY RES INC COM,.
20210601,290257104,BABYF,2840.0,ELSE NUTRITION HLDGS INC COM (,1.86
20210601,290393107,ELVG,4549.0,ELVICTOR GROUP INC COM (NV),0.15
20210601,290522101,ELYGF,2500.0,ELY GOLD ROYALTIES I (CANADA) ,0.86
20210601,29076N206,EMAN,39404.0,EMAGIN CORPORATION NEW,4.07
20210601,29082A107,ERJ,98.0,EMBRAER SA SPON ADR REPSTG 4 C,13.39
20210601,29084Q100,EME,233.0,EMCOR GROUP INC,126.11
20210601,290846203,EMKR,1094.0,EMCORE CORP,9.70
20210601,290876101,EMRAF,262.0,EMERA INCORPORATED,46.84
20210601,29089Q105,EBS,1090.0,EMERGENT BIOSOLUTIONS INC COM ,60.65
20210601,291011104,EMR,603.0,EMERSON ELECTRIC CO,95.69
20210601,29102L406,EMOTF,9693.0,EMERITA RES CORP COM NEW(CANAD,0.67
20210601,291087203,MSN,86.0,EMERSON RADIO CORP,1.13
20210601,291361509,DEFN,16.0,EMLES TR PROTECTIVE ALLOCATION,24.33
20210601,291361871,FEDX,85.0,EMLES TR FEDERAL CONTRACTORS E,29.64
20210601,29137T101,EMMA,1616.0,EMMAUS LIFE SCIENCES INC NEW C,1.62
20210601,292034204,EMPR,409.0,EMPIRE PETROLEUM CORPORATION. ,2.13
20210601,292448206,ICAYY,300.0,EMPRESAS ICA SOCIEDAD,0.09
20210601,292454105,EMPYF,1000.0,EMPRESS RTY CORP (CANADA),0.34
20210601,29248N100,EPWR,557.0,EMPOWERMENT & INCLUSION CAP I ,9.69
20210601,29248N118,EPWRWS,1065.0,EMPOWERMENT & INCLUSION CAP I ,0.54
20210601,292480100,ENBL,1343.0,ENABLE MIDSTREAM PARTNERS LP C,8.46
20210601,29250N105,ENB,69988.0,ENBRIDGE INC,38.48
20210601,29250N477,ENBA,800.0,ENBRIDGE INC SUB NT FIXED/FLTG,27.07
20210601,29251M106,ENTA,10.0,ENANTA PHARMACEUTICALS INC COM,48.66
20210601,29254Q104,ECIA,1287.0,ENCISION INC,0.78
20210601,292554102,ECPG,50.0,ENCORE CAPITAL GROUP INC,46.29
20210601,29258Y103,EXK,512.0,ENDEAVOUR SILVER CORP,7.44
20210601,29266S304,ELGXQ,653017.0,ENDOLOGIX INC (DE),0.02
20210601,292671179,UUUUWS,260.0,ENERGY FUELS INC WT EXP 09/20/,4.07
20210601,292671708,UUUU,4815.0,ENERGY FUELS INC ORDINARY SHAR,6.49
20210601,29268T409,EFOI,30086.0,"ENERGY FOCUS, INC. COM PAR",4.14
20210601,29272C103,WATT,14950.0,ENERGOUS CORP COM STK,2.73
20210601,29272H300,ENDV,2012.0,ENDONOVO THERAPEUTICS INC,0.03
20210601,29273B112,NDRAW,753.0,ENDRA LIFE SCIENCES INC WT EXP,0.55
20210601,29273V100,ET,16825.0,ENERGY TRANSFER LP,9.90
20210601,29273V506,ETPRD,1528.0,ENERGY TRANSFER L P 7.625% PER,24.98
20210601,29273V605,ETPRE,45015.0,ENERGY TRANSFER L P 7.6% PERP ,24.91
20210601,29274F104,ENIA,1510.0,ENEL AMERICAS S A SPONSORED AD,6.79
20210601,292765104,EPAC,2028.0,ENERPAC TOOL GROUP CORP CL A C,27.40
20210601,292766102,ERF,1525.0,ENERPLUS CORPORATION (CDA),6.55
20210601,29277Q107,ENRT,545.0,ENERTOPIA CORP COM STK (NV),0.10
20210601,29278D105,ENIC,7217.0,ENEL CHILE S A SPONSORED ADR,2.96
20210601,29278K109,ENKS,10813.0,ENERKON SOLAR INTL INC COM,0.35
20210601,29279A100,EAWD,3210.0,ENERGY & WTR DEV COR,0.31
20210601,29287R103,MLLLF,2670.0,ENGINE MEDIA HLDGS I (CANADA) ,9.12
20210601,292949104,EGHSF,16.0,ENGHOUSE SYS LTD,44.38
20210601,293306106,ENG,10969.0,ENGLOBAL CORP,2.56
20210601,29350E104,ENOB,9593.0,ENOCHIAN BIOSCIENCES INC,4.07
20210601,29357K103,ENVA,44.0,ENOVA INTL INC COM STK (DE),37.87
20210601,29358Y201,ENSV,3597.0,ENSERVCO CORPORATION COMMON ST,1.33
20210601,29359U109,ESGRP,1327.0,ENSTAR GRP LTD DEP SHS REPSTG ,28.66
20210601,29359U208,ESGRO,62.0,ENSTAR GROUP LTD DEP SHS EACH ,27.59
20210601,293614103,ETTX,1611.0,ENTASIS THERAPEUTICS HLDGS INC,2.37
20210601,29362U104,ENTG,127800.0,ENTEGRIS INC,114.45
20210601,293668109,EBTC,7.0,ENTERPRISE BANCORP INC. MASS,34.46
20210601,293792107,EPD,9247.0,ENTERPRISE PRODS PARTNERS LP,23.61
20210601,29402E102,ELA,1370.0,ENVELA CORP COM (NV),4.28
20210601,29407V109,EVLLF,3455.0,ENVIROLEACH TECHNOLO (CANADA) ,0.42
20210601,29408L100,EPTI,225667.0,ENVIRONMENTAL PACKAG,0.10
20210601,294092101,ETCC,1594.0,ENVIRONMENTAL TECTONICS CORP,0.39
20210601,29410K108,NWVCF,10860.0,ENWAVE CORP (CANADA),0.99
20210601,294100102,ENZ,452.0,"ENZO BIOCHEM,INC.",3.08
20210601,29411G106,YEWTF,659.0,ENVIRONMENTAL WASTE INTL INC,0.20
20210601,294112107,ENZC,40975.0,ENZOLYTICS INC,0.13
20210601,29414B104,EPAM,8157.0,EPAM SYS INC COM STK (DE),477.60
20210601,29414J107,EVA,375.0,ENVIVA PARTNERS LP COM UNIT RE,48.90
20210601,29414T204,EOSSD,83.0,EOS INC COM NEW,6100.10
20210601,29415C101,EOSE,412291.0,EOS ENERGY ENTERPRISES INC COM,20.28
20210601,29415C119,EOSEW,441.0,EOS ENERGY ENTERPRISES INC,8.69
20210601,29428V104,EPZM,403.0,EPIZYME INC COM STK (DE),8.23
20210601,29444U700,EQIX,41.0,EQUINIX INC COMMON STOCK REIT ,736.72
20210601,29446K106,EQ,75.0,EQUILLIUM INC COM (DE),6.56
20210601,29446M102,EQNR,100607.0,EQUINOR ASA SPONSORED ADR (NOR,21.91
20210601,29446Y502,EQX,58195.0,EQUINOX GOLD CORP EQUINOX GOLD,9.31
20210601,29452E200,EQHPRA,437.0,EQUITABLE HLDGS INC DEP SHS RE,26.61
20210601,29452E408,EQHPRC,2311.0,EQUITABLE HLDGS INCDEP SHS REP,24.99
20210601,29460X109,EQBK,140.0,EQUITY BANCSHARES INC COM,32.86
20210601,29472E107,EQMEF,48226.0,EQUITY METALS CORP (CANADA),0.22
20210601,29472R108,ELS,175.0,"EQUITY LIFESTYLE PROPERTIES, I",70.86
20210601,29480N206,ERDCF,2985.0,ERDENE RESOURCE DEVELOPMENT CO,0.33
20210601,294821608,ERIC,5628.0,ERICSSON L M TEL CO ADR CL B S,13.43
20210601,294935200,EQTLD,6.0,EQUITECH INTL CORP COM NEW (NV,4.50
20210601,29530P102,ERIE,1670.0,ERIE INDEMNITY CO CL-A,201.13
20210601,296036304,EBKDY,1403.0,Erste Group Bank AG Sponsored ,20.94
20210601,29604W108,ERYP,486.0,ERYTECH PHARMA,5.70
20210601,29664W105,ESPR,1222.0,ESPERION THERAPEUTICS INC NEW ,19.91
20210601,29667K116,GMBLW,138.0,ESPORTS ENTMT GROUP INC WT EXP,8.00
20210601,29667K306,GMBL,391.0,ESPORTS ENTMT GROUP INC,11.42
20210601,29667L106,EBET,28253.0,ESPORTS TECHNOLOGIES INC COM (,22.29
20210601,29668H708,EPIX,3308.0,ESSA PHARMA INC COM STK (CDA) ,31.62
20210601,29670G102,WTRG,1241.0,"ESSENTIAL UTILITIES, INC. (PA)",47.80
20210601,297284200,ESLOY,5096.0,ESSILORLUXOTTICA AMERICAN DEPO,87.52
20210601,297602104,ETH,571.0,ETHAN ALLEN INTERIORS INC,28.87
20210601,29764P109,GRST,5032.0,ETHEMA HEALTH CORP,.
20210601,29766C106,ETHOF,13551.0,ETHOS GOLD CORP. ORDINARY SHAR,0.19
20210601,29766W102,EEMMF,19946.0,E3 METALS CORP COM(CAN),1.80
20210601,29772L108,ETON,9357.0,ETON PHARMACEUTICALS INC COM (,7.06
20210601,29788T103,ETWO,9533.0,E2OPEN PARENT HLDGS INC CL A,12.74
20210601,29788T111,ETWOWS,7219.0,E2OPEN PARENT HLDGS INC WT EXP,3.85
20210601,29872M105,EUSHY,175.0,EUROCASH SA UNSPONSORED ADR (P,4.74
20210601,29881X100,EUSP,15000.0,EUROSITE POWER INC. COMMON (DE,0.04
20210601,29888Q207,ETCMY,48.0,EUTELSAT COMMUNICATIONS S A SP,3.16
20210601,29911Q208,EVBN,336.0,EVANS BANCORP INC NEW,37.82
20210601,29970R105,EVAX,148.0,EVAXION BIOTECH A/S ADS,6.74
20210601,299734103,EVLO,2395.0,EVELO BIOSCIENCES INC COM,13.42
20210601,29975E109,EB,4.0,EVENTBRITE INC COM CL A (DE),20.30
20210601,299766204,EVK,37021.0,EVER-GLORY INTERNATIONAL GROUP,2.25
20210601,30034W106,EVRG,70939.0,EVERGY INC COM,61.99
20210601,30048L104,EVFM,215990.0,EVOFEM BIOSCIENCES INC COM (DE,0.86
20210601,30049G104,EVOK,1.0,EVOKE PHARMA INC,1.23
20210601,30049R209,EVOL,187.0,EVOLVING SYSTEMS INC COM STK,1.87
20210601,30051D205,EWLL,40017.0,EWELLNESS HEALTHCARE CORP,.
20210601,30051E104,EVVTY,9258.0,EVOLUTION GAMING GROUP AB ADR ,187.76
20210601,30052C107,EOLS,21601.0,EVOLUS INC COM (DE),10.82
20210601,30052G108,EVOJ,550.0,EVO ACQUISITION CORP CL A COM ,9.62
20210601,30053M104,SNMP,6854.0,EVOLVE TRANSIT INFRASTRT CON U,0.83
20210601,30063P105,EXAS,800.0,EXACT SCIENCES CORPORATION,110.53
20210601,30068X103,XGN,62.0,EXAGEN INC COM,14.25
20210601,30069C801,EXN,18217.0,EXCELLON RES INC (CANADA),2.91
20210601,301505616,SXQG,11176.0,EXCHANGE TRAD CONCEPTS TR,24.52
20210601,301505624,BITQ,50464.0,EXCHANGE TRADED CONCEPTS TR BI,22.35
20210601,301505665,SIXH,1317.0,EXCHANGE TRD CON TR 6 MERIDIAN,29.79
20210601,301505673,SIXS,723.0,EXCHANGE TRADED CONCEPTS TR 6 ,48.29
20210601,301505699,SIXL,266.0,EXCHANGE TRAD CONCEPT TR 6 MER,33.85
20210601,301505715,URNM,45907.0,EXCHANGE TRADED CONCEPTS TR NT,66.31
20210601,301505723,HTEC,45363.0,ROBO GLOBAL HEALTHCARE,45.00
20210601,301505764,KOIN,453.0,CAPITAL LINK NEXTGEN PROTOCOL ,41.27
20210601,301505889,EMQQ,1300.0,EMQQ EMERGING MARKETS INTERNET,61.21
20210601,30151E665,OPPX,16619.0,EXCHANGE LISTED FDS TR CORBETT,25.57
20210601,30151E681,TDSE,5423.0,EXCHANGE LISTED FDS TRCABANA T,27.76
20210601,30151E699,TDSD,11556.0,EXCHANGE LISTED FDS TR CABANA ,27.09
20210601,30151E715,TDSC,11977.0,EXCHANGE LISTED FDS TR CABANA ,26.34
20210601,30151E723,TDSB,7891.0,EXCHANGE LISTED FDS TR CABANA ,25.20
20210601,30151E772,HDIV,2076.0,EXCH LISTED FDS TR QRAFT AI-EN,31.45
20210601,30151E780,AMOM,5619.0,QRAFT AI-ENHANCED U S LARGE CA,35.29
20210601,30151E806,CEFS,10563.0,EXCHANGE LISTED FDS TR SABA CL,21.12
20210601,30151E814,HYLD,53.0,EXCHANGE LISTED FUNDS TRUST,32.39
20210601,30158L118,ENPCWS,796.0,EXECUTIVE NETWORK PARTNERING,0.78
20210601,30162V409,XELA,218.0,EXELA TECHNOLOGIES INC COM NEW,1.55
20210601,30205M101,XCUR,3359.0,EXICURE INC COM,1.67
20210601,30212P303,EXPE,1184.0,"EXPEDIA GROUP,INC. COM NEW",176.95
20210601,30212W100,EXPI,15507.0,"EXP WORLD HOLDINGS, INC. COMMO",32.26
20210601,302130109,EXPD,49687.0,EXPEDITORS INTL OF WASH INC,125.69
20210601,30215C101,EXPGY,10124.0,Experian Plc Sponsored ADR (UK,38.43
20210601,30219E103,EXPR,644954.0,"EXPRESS, INC COM STK",4.29
20210601,30219M105,NFLDF,205626.0,EXPLOITS DISCOVERY CORP COM (C,1.12
20210601,30222R109,EXROF,11793.0,EXRO TECHNOLOGIES INC COM(CANA,3.26
20210601,30224P200,STAY,4434.0,EXTENDED STAY AMER INC COM STK,19.71
20210601,30224T863,EXETF,843.0,"EXTENDICARE, INC. COMMON SHARE",6.68
20210601,30225T102,EXR,1054.0,EXTRA SPACE STORAGE INC,149.81
20210601,30226D106,EXTR,74.0,EXTREME NETWORKS INC,11.44
20210601,30227H106,EXTN,3400.0,EXTERRAN CORP COM STK (DE),4.72
20210601,30231G102,XOM,458500.0,EXXON MOBIL CORPORATION,58.37
20210601,30233M503,EYEG,3.0,EYEGATE PHARMACEUTICALS INC CO,4.39
20210601,30242L108,FFWC,7.0,FFW CORP,46.75
20210601,302438114,FACAWS,741.0,FIGURE ACQUISITION CORP I,1.10
20210601,302491303,FMC,2519.0,FMC CORP NEW,116.69
20210601,302492103,FLYW,7134.0,FLYWIRE CORP COM VTG (DE),34.34
20210601,30250C206,FBCD,50951.0,"FBC HOLDING, INC. COMMON STOCK",0.02
20210601,30252U303,FLYLF,466.0,FLYHT AEROSPACE SOLUTIONS LTD ,0.62
